timestamp,postcode,surface_global_irradiance,direct_normal_irradiance,surface_diffuse_irradiance,quality_mask,cloud_type,cloud_optical_depth,solar_elevation,solar_azimuth
17/02/2023 3:30,5011,1024.58,1019.82,95.6,1,0,0,65.6,336.9
17/02/2023 3:40,5011,1016.95,1019.19,95.25,1,0,0,64.7,331.4
17/02/2023 3:50,5011,1007.44,1018.2,94.84,1,0,0,63.7,326.4
17/02/2023 4:00,5011,996.05,1016.86,94.36,1,0,0,62.5,321.7
17/02/2023 4:10,5011,982.81,1015.15,93.81,1,0,0,61.1,317.3
17/02/2023 4:20,5011,967.75,1013.05,93.2,1,0,0,59.7,313.3
17/02/2023 4:30,5011,950.91,1010.55,92.51,1,0,0,58.2,309.7
17/02/2023 4:40,5011,932.31,1007.63,91.76,1,0,0,56.5,306.3
17/02/2023 4:50,5011,912.01,1004.27,90.94,1,0,0,54.8,303.1
17/02/2023 5:00,5011,890.03,1000.44,90.05,1,0,0,53.1,300.2
17/02/2023 5:10,5011,866.45,996.11,89.08,1,0,0,51.3,297.5
17/02/2023 5:20,5011,841.33,991.26,88.03,1,0,0,49.5,295
17/02/2023 5:30,5011,814.67,985.83,86.9,1,0,0,47.6,292.6
17/02/2023 5:40,5011,786.56,979.78,85.68,1,0,0,45.7,290.4
17/02/2023 5:50,5011,757.07,973.05,84.38,1,0,0,43.7,288.3
17/02/2023 6:00,5011,726.26,965.59,82.98,1,0,0,41.8,286.3
17/02/2023 6:10,5011,693.76,956.52,81.54,1,0,0,39.8,284.4
17/02/2023 6:20,5011,660.12,946.53,79.99,1,0,0,37.8,282.6
17/02/2023 6:30,5011,625.43,935.52,78.32,1,0,0,35.8,280.9
17/02/2023 6:40,5011,589.78,923.36,76.53,1,0,0,33.8,279.2
17/02/2023 6:50,5011,553.25,909.9,74.6,1,0,0,31.7,277.6
17/02/2023 7:00,5011,515.94,894.94,72.52,1,0,0,29.7,276
17/02/2023 7:10,5011,477.93,878.11,70.33,1,0,0,27.7,274.5
17/02/2023 7:20,5011,439.35,859.26,67.96,1,0,0,25.6,273
17/02/2023 7:30,5011,400.33,838.05,65.38,1,0,0,23.6,271.5
17/02/2023 7:40,5011,360.97,814.01,62.56,1,0,0,21.5,270.1
17/02/2023 7:50,5011,321.43,786.58,59.47,1,0,0,19.5,268.7
17/02/2023 8:00,5011,281.86,754.96,56.06,1,0,0,17.4,267.3
17/02/2023 8:10,5011,242.43,718.11,52.28,1,0,0,15.4,265.9
17/02/2023 8:20,5011,203.67,675.5,48.17,1,0,0,13.3,264.5
17/02/2023 8:30,5011,165.56,624.51,43.53,1,0,0,11.3,263.1
17/02/2023 8:40,5011,128.7,563.33,38.3,1,0,0,9.2,261.7
17/02/2023 8:50,5011,93.67,488.72,32.36,1,0,0,7.2,260.3
17/02/2023 9:00,5011,60.5,390.64,25.18,1,0,0,5.2,259
17/02/2023 9:10,5011,34.48,283.81,18.74,1,0,0,3.2,257.6
17/02/2023 9:20,5011,11.06,117.3,8.64,1,0,0,1.2,256.1
17/02/2023 9:30,5011,0,0,0,1,0,0,-0.8,254.7
17/02/2023 20:20,5011,0.26,0,0.26,1,8,0.7,0.4,104.2
17/02/2023 20:30,5011,2.26,0,2.26,1,8,0.7,2.4,102.8
17/02/2023 20:40,5011,12.44,0.03,12.43,1,8,0.7,4.4,101.4
17/02/2023 20:50,5011,33.38,0.78,33.29,1,8,0.7,6.4,100
17/02/2023 21:00,5011,57.07,80.1,45.37,1,8,0.7,8.4,98.6
17/02/2023 21:10,5011,80.05,40.8,72.66,1,6,2.9,10.4,97.2
17/02/2023 21:20,5011,181.94,626.67,46.64,1,0,0,12.5,95.9
17/02/2023 21:30,5011,219.62,672.9,51.03,1,0,0,14.5,94.5
17/02/2023 21:40,5011,258.11,712.69,55.05,1,0,0,16.6,93.1
17/02/2023 21:50,5011,297.01,747.07,58.7,1,0,0,18.6,91.7
17/02/2023 22:00,5011,336.03,777,61.99,1,0,0,20.7,90.2
17/02/2023 22:10,5011,375,803.28,65,1,0,0,22.7,88.8
17/02/2023 22:20,5011,413.79,826.56,67.74,1,0,0,24.7,87.3
17/02/2023 22:30,5011,452.25,847.32,70.26,1,0,0,26.8,85.9
17/02/2023 22:40,5011,490.26,865.93,72.59,1,0,0,28.8,84.3
17/02/2023 22:50,5011,527.68,882.63,74.75,1,0,0,30.9,82.8
17/02/2023 23:00,5011,564.4,897.63,76.77,1,0,0,32.9,81.2
17/02/2023 23:10,5011,600.34,911.26,78.64,1,0,0,34.9,79.5
17/02/2023 23:20,5011,635.41,923.67,80.38,1,0,0,36.9,77.8
17/02/2023 23:30,5011,669.52,934.99,81.99,1,0,0,38.9,76
17/02/2023 23:40,5011,702.58,945.35,83.49,1,0,0,40.9,74.1
17/02/2023 23:50,5011,734.5,954.78,84.9,1,0,0,42.9,72.1
18/02/2023 0:00,5011,765.27,963.67,86.1,1,0,0,44.8,70.1
18/02/2023 0:10,5011,794.3,971.12,87.27,1,0,0,46.7,67.9
18/02/2023 0:20,5011,821.96,977.91,88.34,1,0,0,48.6,65.5
18/02/2023 0:30,5011,848.18,984.09,89.34,1,0,0,50.5,63.1
18/02/2023 0:40,5011,872.89,989.71,90.25,1,0,0,52.3,60.4
18/02/2023 0:50,5011,896.05,994.8,91.08,1,0,0,54,57.6
18/02/2023 1:00,5011,917.59,999.4,91.83,1,0,0,55.7,54.5
18/02/2023 1:10,5011,937.47,1003.54,92.52,1,0,0,57.3,51.2
18/02/2023 1:20,5011,955.64,1007.23,93.13,1,0,0,58.9,47.6
18/02/2023 1:30,5011,972.06,1010.51,93.67,1,0,0,60.4,43.8
18/02/2023 1:40,5011,986.7,1013.39,94.15,1,0,0,61.7,39.6
18/02/2023 1:50,5011,999.52,1015.89,94.56,1,0,0,63,35
18/02/2023 2:00,5011,1010.48,1018.01,94.9,1,0,0,64.1,30.1
18/02/2023 2:10,5011,1019.58,1019.78,95.18,1,0,0,65,24.8
18/02/2023 2:20,5011,1026.78,1021.2,95.39,1,0,0,65.8,19.3
18/02/2023 2:30,5011,1032.06,1022.27,95.54,1,0,0,66.4,13.4
18/02/2023 2:50,5011,1036.86,1023.4,95.66,1,0,0,66.9,1.1
18/02/2023 3:00,5011,1036.35,1023.46,95.62,1,0,0,66.8,354.9
18/02/2023 3:10,5011,1033.85,1023.11,95.52,1,0,0,66.5,348.7
18/02/2023 3:20,5011,1029.41,1022.42,95.37,1,0,0,66,342.8
18/02/2023 3:30,5011,1023.06,1021.38,95.15,1,0,0,65.3,337.1
18/02/2023 3:40,5011,1014.8,1020,94.86,1,0,0,64.4,331.7
18/02/2023 3:50,5011,1004.66,1018.27,94.51,1,0,0,63.4,326.7
18/02/2023 4:00,5011,992.65,1016.17,94.1,1,0,0,62.2,322
18/02/2023 4:10,5011,978.8,1013.69,93.62,1,0,0,60.8,317.7
18/02/2023 4:20,5011,963.14,1010.83,93.07,1,0,0,59.4,313.7
18/02/2023 4:30,5011,945.72,1007.55,92.46,1,0,0,57.9,310.1
18/02/2023 4:40,5011,926.56,1003.85,91.77,1,0,0,56.3,306.7
18/02/2023 4:50,5011,905.71,999.69,91.02,1,0,0,54.6,303.5
18/02/2023 5:00,5011,883.22,995.05,90.19,1,0,0,52.8,300.6
18/02/2023 5:10,5011,859.14,989.91,89.28,1,0,0,51.1,297.9
18/02/2023 5:20,5011,833.52,984.22,88.29,1,0,0,49.2,295.4
18/02/2023 5:30,5011,806.43,977.93,87.22,1,0,0,47.3,293
18/02/2023 5:40,5011,777.92,971.01,86.06,1,0,0,45.4,290.8
18/02/2023 5:50,5011,748.06,963.4,84.81,1,0,0,43.5,288.7
18/02/2023 6:00,5011,716.92,955.03,83.46,1,0,0,41.6,286.7
18/02/2023 6:10,5011,684.57,945.79,82.01,1,0,0,39.6,284.8
18/02/2023 6:20,5011,651.09,935.62,80.45,1,0,0,37.6,283
18/02/2023 6:30,5011,616.57,924.41,78.76,1,0,0,35.6,281.2
18/02/2023 6:40,5011,581.1,912.04,76.95,1,0,0,33.6,279.5
18/02/2023 6:50,5011,544.77,898.36,75,1,0,0,31.5,277.9
18/02/2023 7:00,5011,507.66,883.13,72.9,1,0,0,29.5,276.3
18/02/2023 7:10,5011,469.86,866,70.67,1,0,0,27.4,274.8
18/02/2023 7:20,5011,431.51,846.84,68.24,1,0,0,25.4,273.3
18/02/2023 7:30,5011,392.72,825.28,65.6,1,0,0,23.4,271.8
18/02/2023 7:40,5011,353.62,800.85,62.72,1,0,0,21.3,270.4
18/02/2023 7:50,5011,314.36,772.97,59.56,1,0,0,19.2,269
18/02/2023 8:00,5011,275.09,740.84,56.08,1,0,0,17.2,267.6
18/02/2023 8:10,5011,235.99,703.39,52.2,1,0,0,15.1,266.2
18/02/2023 8:20,5011,197.63,660.14,48,1,0,0,13.1,264.8
18/02/2023 8:30,5011,159.91,608.23,43.24,1,0,0,11.1,263.4
18/02/2023 8:40,5011,123.56,546.19,37.9,1,0,0,9,262
18/02/2023 8:50,5011,88.99,469.86,31.78,1,0,0,7,260.6
18/02/2023 9:00,5011,56.38,369.32,24.36,1,0,0,5,259.2
18/02/2023 9:10,5011,31.42,261.22,17.92,1,0,0,3,257.8
18/02/2023 9:20,5011,8.6,87.04,7.14,1,0,0,1,256.4
18/02/2023 20:20,5011,1.15,3.56,1.14,1,0,0,0.2,103.9
18/02/2023 20:30,5011,21.96,200.41,14.36,1,0,0,2.2,102.5
18/02/2023 20:40,5011,46.17,328.48,22.23,1,0,0,4.2,101.1
18/02/2023 20:50,5011,75.47,430.07,29.06,1,0,0,6.2,99.7
18/02/2023 21:00,5011,109.24,514.65,35.66,1,0,0,8.2,98.3
18/02/2023 21:10,5011,144.67,581.28,41.22,1,0,0,10.3,96.9
18/02/2023 21:20,5011,181.98,637.72,46.25,1,0,0,12.3,95.5
18/02/2023 21:30,5011,220.05,684.4,50.65,1,0,0,14.3,94.2
18/02/2023 21:40,5011,258.88,724.37,54.63,1,0,0,16.4,92.8
18/02/2023 21:50,5011,298.1,758.84,58.25,1,0,0,18.4,91.3
18/02/2023 22:00,5011,337.4,788.69,61.51,1,0,0,20.5,89.9
18/02/2023 22:10,5011,376.61,814.79,64.48,1,0,0,22.5,88.5
18/02/2023 22:20,5011,415.59,837.82,67.18,1,0,0,24.6,87
18/02/2023 22:30,5011,454.21,858.28,69.66,1,0,0,26.6,85.5
18/02/2023 22:40,5011,492.33,876.55,71.93,1,0,0,28.7,84
18/02/2023 22:50,5011,529.84,892.9,74.04,1,0,0,30.7,82.4
18/02/2023 23:00,5011,566.6,907.53,76.02,1,0,0,32.7,80.8
18/02/2023 23:10,5011,602.56,920.77,77.85,1,0,0,34.7,79.1
18/02/2023 23:20,5011,637.62,932.78,79.54,1,0,0,36.7,77.4
18/02/2023 23:30,5011,671.68,943.7,81.11,1,0,0,38.7,75.6
18/02/2023 23:40,5011,704.66,953.65,82.57,1,0,0,40.7,73.7
18/02/2023 23:50,5011,736.48,962.73,83.92,1,0,0,42.7,71.7
19/02/2023 0:00,5011,767.06,971.01,85.16,1,0,0,44.6,69.7
19/02/2023 0:10,5011,796.35,978.59,86.31,1,0,0,46.5,67.5
19/02/2023 0:20,5011,824.25,985.51,87.37,1,0,0,48.4,65.1
19/02/2023 0:30,5011,850.71,991.82,88.35,1,0,0,50.2,62.6
19/02/2023 0:40,5011,875.66,997.56,89.24,1,0,0,52,60
19/02/2023 0:50,5011,899.04,1002.78,90.06,1,0,0,53.8,57.1
19/02/2023 1:00,5011,920.81,1007.5,90.8,1,0,0,55.5,54.1
19/02/2023 1:10,5011,940.9,1011.76,91.47,1,0,0,57.1,50.8
19/02/2023 1:20,5011,959.28,1015.58,92.07,1,0,0,58.6,47.2
19/02/2023 1:30,5011,975.91,1018.98,92.6,1,0,0,60.1,43.3
19/02/2023 1:40,5011,990.73,1021.99,93.06,1,0,0,61.4,39.1
19/02/2023 1:50,5011,1003.73,1024.61,93.45,1,0,0,62.7,34.6
19/02/2023 2:00,5011,1014.86,1026.86,93.78,1,0,0,63.8,29.7
19/02/2023 2:10,5011,1024.11,1028.76,94.05,1,0,0,64.7,24.5
19/02/2023 2:30,5011,1036.88,1031.51,94.39,1,0,0,66,13.2
19/02/2023 2:50,5011,1041.91,1032.92,94.47,1,0,0,66.5,1
19/02/2023 3:00,5011,1041.5,1033.12,94.42,1,0,0,66.5,354.9
19/02/2023 3:10,5011,1038.87,1032.66,94.34,1,0,0,66.2,348.8
19/02/2023 3:20,5011,1034.29,1031.85,94.19,1,0,0,65.7,343
19/02/2023 3:30,5011,1027.79,1030.71,93.98,1,0,0,65,337.3
19/02/2023 3:40,5011,1019.36,1029.23,93.71,1,0,0,64.1,332
19/02/2023 3:50,5011,1009.04,1027.39,93.37,1,0,0,63,327
19/02/2023 4:00,5011,996.85,1025.19,92.96,1,0,0,61.8,322.4
19/02/2023 4:10,5011,982.8,1022.61,92.5,1,0,0,60.5,318.1
19/02/2023 4:20,5011,966.94,1019.65,91.96,1,0,0,59.1,314.1
19/02/2023 4:30,5011,949.3,1016.27,91.35,1,0,0,57.6,310.5
19/02/2023 4:40,5011,929.91,1012.47,90.68,1,0,0,56,307.1
19/02/2023 4:50,5011,908.83,1008.22,89.93,1,0,0,54.3,303.9
19/02/2023 5:00,5011,886.1,1003.48,89.11,1,0,0,52.6,301
19/02/2023 5:10,5011,861.77,998.24,88.22,1,0,0,50.8,298.3
19/02/2023 5:20,5011,835.89,992.44,87.24,1,0,0,49,295.8
19/02/2023 5:30,5011,808.54,986.06,86.18,1,0,0,47.1,293.4
19/02/2023 5:40,5011,779.76,979.03,85.03,1,0,0,45.2,291.2
19/02/2023 5:50,5011,749.63,971.31,83.8,1,0,0,43.3,289.1
19/02/2023 6:00,5011,718.22,962.82,82.46,1,0,0,41.3,287
19/02/2023 6:10,5011,685.7,953.68,81,1,0,0,39.4,285.1
19/02/2023 6:20,5011,652.06,943.61,79.44,1,0,0,37.4,283.3
19/02/2023 6:30,5011,617.35,932.49,77.75,1,0,0,35.4,281.6
19/02/2023 6:40,5011,581.69,920.2,75.94,1,0,0,33.3,279.9
19/02/2023 6:50,5011,545.15,906.57,73.99,1,0,0,31.3,278.2
19/02/2023 7:00,5011,507.82,891.36,71.9,1,0,0,29.3,276.7
19/02/2023 7:10,5011,469.79,874.26,69.68,1,0,0,27.2,275.1
19/02/2023 7:20,5011,431.21,855.08,67.27,1,0,0,25.2,273.6
19/02/2023 7:30,5011,392.18,833.46,64.65,1,0,0,23.1,272.1
19/02/2023 7:40,5011,352.83,808.9,61.79,1,0,0,21.1,270.7
19/02/2023 7:50,5011,313.31,780.8,58.64,1,0,0,19,269.3
19/02/2023 8:00,5011,273.76,748.31,55.18,1,0,0,17,267.9
19/02/2023 8:10,5011,234.39,710.36,51.33,1,0,0,14.9,266.5
19/02/2023 8:20,5011,195.77,666.43,47.14,1,0,0,12.9,265.1
19/02/2023 8:30,5011,157.78,613.37,42.38,1,0,0,10.8,263.7
19/02/2023 8:40,5011,121.28,550.07,37.05,1,0,0,8.8,262.3
19/02/2023 8:50,5011,86.49,471.24,30.89,1,0,0,6.8,260.9
19/02/2023 9:00,5011,54.42,369.98,23.75,1,0,0,4.8,259.5
19/02/2023 9:10,5011,29.18,256.09,16.94,1,0,0,2.7,258.1
19/02/2023 9:20,5011,6.41,67,5.55,1,0,0,0.7,256.7
19/02/2023 20:20,5011,0,0,0,1,0,0,0,103.6
19/02/2023 20:30,5011,19.22,169.05,13.36,1,0,0,2,102.2
19/02/2023 20:40,5011,42.55,301.68,21.54,1,0,0,4,100.8
19/02/2023 20:50,5011,70.4,403.17,28.17,1,0,0,6,99.4
19/02/2023 21:00,5011,103.21,488.58,34.89,1,0,0,8,98
19/02/2023 21:10,5011,137.75,555.93,40.53,1,0,0,10.1,96.6
19/02/2023 21:20,5011,174.23,612.94,45.64,1,0,0,12.1,95.2
19/02/2023 21:30,5011,211.52,660.15,50.1,1,0,0,14.2,93.8
19/02/2023 21:40,5011,249.6,700.55,54.15,1,0,0,16.2,92.4
19/02/2023 21:50,5011,288.15,735.45,57.85,1,0,0,18.2,91
19/02/2023 22:00,5011,326.83,765.73,61.18,1,0,0,20.3,89.6
19/02/2023 22:10,5011,365.46,792.26,64.22,1,0,0,22.3,88.1
19/02/2023 22:20,5011,403.91,815.7,66.99,1,0,0,24.4,86.7
19/02/2023 22:30,5011,442.02,836.55,69.53,1,0,0,26.4,85.2
19/02/2023 22:40,5011,479.68,855.21,71.86,1,0,0,28.5,83.6
19/02/2023 22:50,5011,516.75,871.93,74.03,1,0,0,30.5,82.1
19/02/2023 23:00,5011,553.11,886.9,76.06,1,0,0,32.5,80.4
19/02/2023 23:10,5011,588.69,900.46,77.94,1,0,0,34.6,78.8
19/02/2023 23:20,5011,623.4,912.78,79.69,1,0,0,36.6,77
19/02/2023 23:30,5011,657.14,924,81.31,1,0,0,38.5,75.2
19/02/2023 23:40,5011,689.83,934.24,82.81,1,0,0,40.5,73.3
19/02/2023 23:50,5011,721.38,943.59,84.21,1,0,0,42.5,71.3
20/02/2023 0:00,5011,751.72,952.13,85.5,1,0,0,44.4,69.2
20/02/2023 0:10,5011,780.28,959.27,86.68,1,0,0,46.3,67
20/02/2023 0:20,5011,807.45,965.74,87.77,1,0,0,48.2,64.7
20/02/2023 0:30,5011,833.18,971.59,88.78,1,0,0,50,62.2
20/02/2023 0:40,5011,857.4,976.88,89.7,1,0,0,51.8,59.5
20/02/2023 0:50,5011,880.06,981.64,90.55,1,0,0,53.5,56.7
20/02/2023 1:00,5011,901.1,985.89,91.32,1,0,0,55.2,53.6
20/02/2023 1:10,5011,920.48,989.68,92.01,1,0,0,56.8,50.3
20/02/2023 1:20,5011,938.16,993.02,92.64,1,0,0,58.4,46.7
20/02/2023 1:30,5011,954.09,995.94,93.19,1,0,0,59.8,42.9
20/02/2023 1:40,5011,968.24,998.46,93.68,1,0,0,61.2,38.7
20/02/2023 1:50,5011,980.58,1000.58,94.1,1,0,0,62.4,34.2
20/02/2023 2:00,5011,991.07,1002.33,94.45,1,0,0,63.4,29.4
20/02/2023 2:10,5011,999.7,1003.71,94.74,1,0,0,64.4,24.2
20/02/2023 2:20,5011,1006.45,1004.74,94.97,1,0,0,65.1,18.7
20/02/2023 2:30,5011,1011.29,1005.41,95.13,1,0,0,65.7,13
20/02/2023 2:50,5011,1015.25,1005.73,95.26,1,0,0,66.2,1
20/02/2023 3:00,5011,1014.35,1005.37,95.23,1,0,0,66.1,354.9
20/02/2023 3:10,5011,1010.8,1003.87,95.13,1,0,0,65.8,348.9
20/02/2023 3:20,5011,1005.38,1002.07,94.96,1,0,0,65.3,343.1
20/02/2023 3:30,5011,998.27,1000.12,94.75,1,0,0,64.6,337.6
20/02/2023 3:40,5011,989.28,997.81,94.47,1,0,0,63.7,332.3
20/02/2023 3:50,5011,978.44,995.13,94.12,1,0,0,62.7,327.3
20/02/2023 4:00,5011,965.78,992.08,93.71,1,0,0,61.5,322.7
20/02/2023 4:10,5011,951.31,988.63,93.24,1,0,0,60.2,318.5
20/02/2023 4:20,5011,935.09,984.77,92.69,1,0,0,58.8,314.5
20/02/2023 4:30,5011,917.14,980.49,92.08,1,0,0,57.3,310.9
20/02/2023 4:40,5011,897.51,975.77,91.4,1,0,0,55.7,307.5
20/02/2023 4:50,5011,876.25,970.57,90.64,1,0,0,54,304.3
20/02/2023 5:00,5011,853.4,964.87,89.81,1,0,0,52.3,301.4
20/02/2023 5:10,5011,829.03,958.65,88.9,1,0,0,50.5,298.7
20/02/2023 5:20,5011,803.18,951.85,87.91,1,0,0,48.7,296.2
20/02/2023 5:30,5011,775.92,944.44,86.84,1,0,0,46.9,293.8
20/02/2023 5:40,5011,747.33,936.37,85.67,1,0,0,45,291.5
20/02/2023 5:50,5011,717.46,927.58,84.41,1,0,0,43,289.4
20/02/2023 6:00,5011,686.4,918.01,83.05,1,0,0,41.1,287.4
20/02/2023 6:10,5011,654.58,908.15,81.58,1,0,0,39.1,285.5
20/02/2023 6:20,5011,621.71,897.34,79.99,1,0,0,37.1,283.7
20/02/2023 6:30,5011,587.85,885.47,78.28,1,0,0,35.1,281.9
20/02/2023 6:40,5011,553.09,872.41,76.44,1,0,0,33.1,280.2
20/02/2023 6:50,5011,517.55,858.01,74.45,1,0,0,31.1,278.6
20/02/2023 7:00,5011,481.27,841.95,72.32,1,0,0,29.1,277
20/02/2023 7:10,5011,444.36,823.97,70.05,1,0,0,27,275.4
20/02/2023 7:20,5011,406.98,803.91,67.57,1,0,0,25,273.9
20/02/2023 7:30,5011,369.23,781.39,64.87,1,0,0,22.9,272.4
20/02/2023 7:40,5011,331.26,755.97,61.92,1,0,0,20.9,271
20/02/2023 7:50,5011,293.21,727.04,58.66,1,0,0,18.8,269.6
20/02/2023 8:00,5011,255.23,693.82,55.07,1,0,0,16.8,268.2
20/02/2023 8:10,5011,217.56,655.29,51.08,1,0,0,14.7,266.7
20/02/2023 8:20,5011,180.63,610.38,46.75,1,0,0,12.7,265.4
20/02/2023 8:30,5011,144.43,556.56,41.8,1,0,0,10.6,264
20/02/2023 8:40,5011,109.87,492.61,36.31,1,0,0,8.6,262.6
20/02/2023 8:50,5011,77.05,412.96,29.9,1,0,0,6.6,261.2
20/02/2023 9:00,5011,47.7,313.87,22.9,1,0,0,4.5,259.8
20/02/2023 9:10,5011,24.49,196.22,15.88,1,0,0,2.5,258.4
20/02/2023 9:20,5011,3.85,22.58,3.65,1,0,0,0.5,257
20/02/2023 20:20,5011,0,0,0,1,8,0.7,-0.2,103.3
20/02/2023 20:30,5011,1.59,0,1.59,1,8,0.7,1.8,101.9
20/02/2023 20:40,5011,3.73,0.01,3.73,1,8,0.7,3.8,100.5
20/02/2023 20:50,5011,10.46,0.38,10.42,1,8,0.7,5.8,99.1
20/02/2023 21:00,5011,33.71,54.37,26.28,1,8,0.7,7.9,97.7
20/02/2023 21:10,5011,60.03,172.36,30.42,1,6,0.7,9.9,96.3
20/02/2023 21:20,5011,166.75,588.91,44.99,1,0,0,11.9,94.9
20/02/2023 21:30,5011,105.51,50.41,93.33,1,6,2.9,14,93.5
20/02/2023 21:40,5011,159.86,215.02,100.5,1,6,0.7,16,92.1
20/02/2023 21:50,5011,195.99,240.49,121.39,1,6,0.7,18.1,90.7
20/02/2023 22:00,5011,231.6,269.53,138.87,1,6,0.7,20.1,89.3
20/02/2023 22:10,5011,353.58,767.99,63.75,1,0,0,22.2,87.8
20/02/2023 22:20,5011,391.12,791.26,66.53,1,0,0,24.2,86.3
20/02/2023 22:30,5011,428.34,811.93,69.07,1,0,0,26.3,84.8
20/02/2023 22:40,5011,465.11,830.41,71.41,1,0,0,28.3,83.3
20/02/2023 22:50,5011,501.3,846.96,73.57,1,0,0,30.3,81.7
20/02/2023 23:00,5011,536.77,861.67,75.61,1,0,0,32.4,80.1
20/02/2023 23:10,5011,571.47,874.97,77.5,1,0,0,34.4,78.4
20/02/2023 23:20,5011,605.28,887.04,79.26,1,0,0,36.4,76.6
20/02/2023 23:30,5011,638.15,898.01,80.88,1,0,0,38.4,74.8
20/02/2023 23:40,5011,669.98,907.99,82.38,1,0,0,40.3,72.9
20/02/2023 23:50,5011,700.69,917.08,83.78,1,0,0,42.3,70.9
21/02/2023 0:00,5011,730.19,925.37,85.07,1,0,0,44.2,68.8
21/02/2023 0:10,5011,758.26,932.7,86.26,1,0,0,46.1,66.6
21/02/2023 0:20,5011,784.99,939.35,87.36,1,0,0,48,64.3
21/02/2023 0:30,5011,810.29,945.38,88.37,1,0,0,49.8,61.8
21/02/2023 0:40,5011,834.13,950.82,89.3,1,0,0,51.6,59.1
21/02/2023 0:50,5011,856.43,955.73,90.15,1,0,0,53.3,56.2
21/02/2023 1:00,5011,877.15,960.13,90.92,1,0,0,55,53.2
21/02/2023 1:10,5011,896.24,964.06,91.62,1,0,0,56.6,49.9
21/02/2023 1:20,5011,913.65,967.53,92.24,1,0,0,58.1,46.3
21/02/2023 1:30,5011,929.35,970.56,92.8,1,0,0,59.5,42.4
21/02/2023 1:40,5011,943.3,973.19,93.29,1,0,0,60.9,38.3
21/02/2023 1:50,5011,955.46,975.41,93.71,1,0,0,62.1,33.8
21/02/2023 2:00,5011,965.81,977.25,94.07,1,0,0,63.1,29
21/02/2023 2:10,5011,974.33,978.72,94.36,1,0,0,64,23.8
21/02/2023 2:20,5011,981,979.82,94.58,1,0,0,64.8,18.4
21/02/2023 2:30,5011,985.8,980.57,94.75,1,0,0,65.3,12.7
21/02/2023 2:50,5011,755.67,372.52,415.86,1,8,1.84,65.8,0.9
21/02/2023 3:00,5011,988.89,980.68,94.86,1,0,0,65.7,354.9
21/02/2023 3:10,5011,986.12,979.98,94.78,1,0,0,65.4,349
21/02/2023 3:20,5011,981.5,978.96,94.64,1,0,0,64.9,343.3
21/02/2023 3:30,5011,846.56,572.41,330.94,1,6,0.7,64.3,337.8
21/02/2023 3:40,5011,837.63,564.71,332.71,1,6,0.7,63.4,332.5
21/02/2023 3:50,5011,767.29,462.73,357.33,1,8,1.24,62.4,327.6
21/02/2023 4:00,5011,813.96,545.37,336.04,1,6,0.7,61.2,323.1
21/02/2023 4:10,5011,930.78,968.35,92.96,1,0,0,59.9,318.8
21/02/2023 4:20,5011,915.27,965.04,92.43,1,0,0,58.5,314.9
21/02/2023 4:30,5011,898.05,961.31,91.82,1,0,0,57,311.2
21/02/2023 4:40,5011,879.15,957.13,91.15,1,0,0,55.4,307.9
21/02/2023 4:50,5011,858.63,952.47,90.4,1,0,0,53.8,304.7
21/02/2023 5:00,5011,701.51,459.44,339.25,1,6,0.7,52,301.8
21/02/2023 5:10,5011,678.18,445.26,335.73,1,6,0.7,50.3,299.1
21/02/2023 5:20,5011,556.66,262.26,360.36,1,8,2.04,48.5,296.5
21/02/2023 5:30,5011,546.88,138.2,446.47,1,6,2.92,46.6,294.2
21/02/2023 5:40,5011,550.16,204.86,406.03,1,6,2.19,44.7,291.9
21/02/2023 5:50,5011,523.23,335.61,295.22,1,8,1.49,42.8,289.8
21/02/2023 6:00,5011,549.09,395.67,290.29,1,6,0.7,40.9,287.8
21/02/2023 6:10,5011,642.55,893.94,81.36,1,0,0,38.9,285.8
21/02/2023 6:20,5011,610.13,883.28,79.77,1,0,0,36.9,284
21/02/2023 6:30,5011,576.74,871.55,78.04,1,0,0,34.9,282.2
21/02/2023 6:40,5011,542.46,858.63,76.18,1,0,0,32.9,280.5
21/02/2023 6:50,5011,400.2,362.09,214.43,1,8,0.65,30.9,278.9
21/02/2023 7:00,5011,358.57,293.28,217.12,1,8,0.97,28.8,277.3
21/02/2023 7:10,5011,342,325.73,195.15,1,6,0.7,26.8,275.8
21/02/2023 7:20,5011,398.17,790.36,67.25,1,0,0,24.8,274.2
21/02/2023 7:30,5011,360.89,767.85,64.52,1,0,0,22.7,272.8
21/02/2023 7:40,5011,323.37,742.38,61.53,1,0,0,20.7,271.3
21/02/2023 7:50,5011,285.78,713.35,58.24,1,0,0,18.6,269.9
21/02/2023 8:00,5011,248.26,679.97,54.6,1,0,0,16.5,268.4
21/02/2023 8:10,5011,211.09,641.2,50.57,1,0,0,14.5,267
21/02/2023 8:20,5011,174.59,595.74,46.17,1,0,0,12.4,265.6
21/02/2023 8:30,5011,138.86,541.15,41.13,1,0,0,10.4,264.3
21/02/2023 8:40,5011,104.87,476.33,35.58,1,0,0,8.4,262.9
21/02/2023 8:50,5011,72.58,394.99,29.02,1,0,0,6.3,261.5
21/02/2023 9:00,5011,44.42,295.54,22.23,1,0,0,4.3,260.1
21/02/2023 9:10,5011,2.11,0,2.11,1,6,0.7,2.3,258.7
21/02/2023 9:20,5011,0.18,0,0.18,1,8,0.7,0.3,257.3
